id;value
343;Mahajanga,Toliara
344;Agniribe
345;Reims
346;Uttar Pradesh
347;Brest
348;Fénérive - Est
349;Tanarive
350;andohalo 
351;Antananarivo
352;Antehiroka
353;Miandrivazo, Antananarivo, Manakara, Vohipeno, Ambositra, Ihosy
354;Hanovre
355;Antananarivo
356;Antananarivo
357;Saint Priest
358;Antananarivo
359;Faratsiho
360;SOARANO
361;Antananarivo
362;Sakaraha- Fort-dauphin-Toamasina
363;Antananarivo
364;Antananarivo
365;TANA IV
366;Antananarivo 101
367;Brieville
368;Fort- dauphin - Ranohira - Andasibe
369;Ambodifotatra
370;Andapa, Antsohihy
371;Manjakandriana
372;Mampikony
373;Antananarivo
374;Soavinandriana
375;Strasbourg
376;
377;Anjananarivo
378;Amboanjobe
379;Antananarivo
380;Ambatomaro
381;Anjiajia - Didy
382;
383;Androy, Tsihombe
384;ANKADIKELY ILAFY
385;besalampy
386;Rome
387;Manakambahiny
388;Ankadifotsy
389;Cergy
390;Toliara, Antananarivo
391;Mahajanga 401
392;ambohipo
393;Anatananrivo
394;Antananarivo-Tamatave
395;Mantasoa
396;Beyrouth
397;Fort- Dauphin
398;Antananarivo
399;Analavory / Miarinarivo
400;Antananarivo
401;Tananarive
402;Antananarivo
403;MOSCOU
404;Antananarivo
405;Antananarivo
406;Cape Town
407;maternite ankadifotsy
408;Antananarivo
409;Antehiroka Ambohibao
410;Anjozorobe
411;Ankandimbahoaka
412;Moustéjouls
413;Nanisana
414;Antananarivo
415;Antananarivo
416;Tunis
417;Imerintsiatosika
418;Antantanarivo
419;Malaza ampitatafika
420;Antananarivo
421;Ambondromamy
422;Ambilobe Ambavanankarana
423;Ambohimandroso
424;Antananarivo - Antsiranana
425;Mahajamba
426;Nosy Be Hell-ville
427;Ihorombe
428;Andranomena Antananarivo
