id;value
157;Stagiaire approvisionnement
158;Stagiaire juridique
159;Stagiaire recouvrement
160;Assistant administratif et comptable
161;Contrôleur d’enquête 
162;vulgarisateur, contrôleur qualité, conseiller agricole, 
163;Ouivrier spécialisé
164;Chef d'équipe
165;Accueil et comptable
166;Conseiller Client
167;Agent commercial
168;animateur et gerante du projet tanora garanteen's
169;Graphiste
170;Développeur Windev
171;Développeur d'application et DBA Oracle
172;Préstataire specialiste Informatique
173;Cnsultant IT
174;Consultant IT
175;Opérateur web
176;Stagiaire récéptionniste et serveuse 
177;Surveillante
178;Stagiaire étalagiste au magasin de jouets
179;Responsable des affaires commerciales
180;Gérant
181;Responsable logistique
182;administrateur
183;Opérateur de gestion
184;Opérateur SIG
185;Chef d'atelier
186;Assistant technique 
187;Conseillère en vente
188;Téléopératrice
189;Rédactrice et suivi skype
190;Stage en vue de l'obtention du diplome Master II en Informatique option Génie logiciel 
191;Stage ene vue de l'obtention du diplome de liecence professionnelle en informatqi
192;Stage Lynux (Lycée numérique orienté exercice)
193;assistant surete
194;Commerciale
195;Chauffeur
196;Analyste-programmeur
197;Analyste
198;Analyste-programmeur / Consultant
199;Chef de projet / Data manager / Concepteur de logiciels
200;Consultant en solutions informatiques
201;Administrateur en Système, maintenance et réseaux informatique 
202;Technicien en maintenance et réseaux informatique
203;Stagiere Administrateur en Système, maintenance et réseaux informatique 
204;Technicien en maintenance et système informatique
205;Agent de parc
206;Chef de Volet Ecotourisme
207;Intégrateur HTML/CSS Freelance
208;Opérateur de saisie/Online
209;maternités 
210;SECRETAIRE COMPTABLE
211;
212;secretaire commercial
213;chef de laboratoire géotechnique 
214;GERANTE
215;gestion outillage avion
216;IT INTERN
217;IT CONSULTANT
218;ACTING ADMINISTRATIVE ASSISTANT
219;electrotechnicien
220;Auditeur
221;caissiere et commerciale
222;Serveuse
223;Operatrcie media
224;Assistante chef projet
225;Formatrice en coiffure et esthetique
226;Gerante boutique, Coiffeuse Estheticienne
227;Secretaire Assistante
228;Télé-conseillé 
229;cadre
230;Conseiller juridique et Personnel administratif
231;assistant au responsable de la comptabilité
232;a
233;téléopérateur
234;Responsable production
235;Technicien en Informatique
236;Magasinier et responsable administratif, contentieux
237;conseiller à la caisse 
238;technicien et conseiller 
239;aide mécano avion
240;Chef de département vente et location de matériels informatiques et mobiliers
241;Stagiaire: superviseur en call center
242;stagiaire: animatrice d'une émission
243;actrice
244;animatrice
245;Paire Educateur Jeune
246;développeur d'application
247;projet de fin d'année
248;concepteur
249;Agent d’accueil 
250;Attachée de production et commerciale
251;Assistante technique
252;Télé conseillère 
253;vulgarisateur agricol
254;stagiaire sur la conservation ex-situe de l'Aye-aye
255;téléconseiller et assistant sur terrain (118712 orange)
256;téléopérateur/superviseur 
257;stagiaire (aide informaticien)
258;initiateur en informatique
259;commercial technique
260;hôtesse d'accueil
261;animatrice de vente
262;conseillère client
263;stagiaire commerciale
264;traitement d'image ARC GIS, ENVI, IDRISI
265;responsable des ressources humaines et transit
266;infographe
267;CHAUFFEUR CONDUCEUR
268;Auditeur consultant 
269;enseignante
270;chef de ventes
271;Stagiaire Dessinateur-Projeteur-Métreur-Topographe
272;Stagiaire Assistance de Conducteur de Travaux
273;Stagiaire Assistance d’Ingénieur
274;Stagiaire Conseiller Technique
275;Stagiaire Assistance au Chef Service
276;Caissier
277;Technicien principal dans la section Développement et planification
278;Intervenant du projet Haiko ny fireneko
279;Directeur du personnel et de l'administration
280;Directeur département des marchés
281;Chef de service de l'agence municipale des initiatives pour l'emploi
282;responsable de la gestion des ressources humaines de la CPSE
283;responsable des projets de la cellule partenaire public privé
284;assistante de direction
285;formateur en informatique
286;formateur assistant
287;stagiaire en administrateur réseaux 
288;gérante cyber café
289;Responsable Technique Infrastructure
290;Directrice Generale
291;stagiaire dans le service qualité 
292;stagiaire dans le service de vulgarisation et marketing 
293;Vendeuse
294;Stagiaire dans la direction du suivi-évaluation et communication
295;Développeur stagiaire
296;Chauffeur du personnel
297;Chauffeur et conducteur d'engin
298;Chauffeur livreur
299;Stagiaire à la direction de système d'information
300;Stagiaire au sein de la Direction de système d'information
301;Stagiaire aurpès du service marketing et opérationnel
302;stagiaire en informatique
303;animatrice de fête
304;Assistant juridique 
305;journaliste report (stage)
306;Assistant juridique (stage)
307;superviseur production
308;technicien géneral
309;opératrice back office
310;opératrice de saisie on line
311;opératrice on line
312;Rédacteur Web
313;Opérateur Média
314;caissière et serveuse
315;responsable suivi environnemental
316;Commercial et  Conseiller clientèle
317;chimiste
318;ENQUETRICE
319;responsable  qualité
320;responsable  d'agence
321;RESPONSABLE  VENTE  ET  RECOUVREMENT DE GROS CLIENT
322;responsable  administratif
323;Gestionnaire de caisse
324;Surveillant
325;Agent de cyber
326;Dépanneur matériels informatiques
327;Enquêteur (temporaire)
328;agent
329;Stagiaire en tant que Chargée de clientèle
330;responsable téléphonique
331;Animatrice et lanceur de produit airtel Money
332;Stagiaire/adjoint commercial
333;Stagiaire en tant que Gestionnaire 
334;Responsable de production (en période d'essaie de 3 mois)
335;Superviseur finition et expédition produits
336;Technicien de production et maintenance stagiaire
337; DÉVELOPPEUR STAGIAIRE
338; DÉVELOPPEUR STAGIAIRE
339;Agent de contrôle
340;Chargé de mission- organisation du pavillon français 2010
341;Chauffeur de direction
342;Rédactrice
343;Opératrice de saisie
344;Commerciale et  Conseillère clientèle
345;monteur vidéo (Stagiaire)
346;Cameraman/monteur (stagiaire)
347;Représentante au CIS Ambatovy
348;Responsable de la boutique
349;Caissière/barmaid/serveuse
350;Enquêtrice (stagiaire)
351;Stagiaire dans le département comptabilité
352;Responsable de Payeroll officer 
353;Responsable comptabilité
354;Assistant responsable planning
355;Assistant du responsable planning
356;Assistant du responsable développeur d'application informatique
357;Assistant statistique
358;co-gérante
359;Chef des ventes
360;Agent commerciale 
361;Directeur Technique
362;Stagiaire: assistant d'ingénieur et chef de chantier
363;Animatrice technicienne
364;hôtesse d'accueil (temporaire)
365;animatrice de vente (temporaire)
366;Animatrice et agent de communication (1 mois)
367;Rechnicien réseaiu,maintenance informatique,Developpement web
368;Senior Technicien IT
369;"Superviseur de l'animation commerciale sur ""orange money"""
370;Superviseur de l'animation commerciale sur 
371;Chargé de l'organisation du Pavillon France 2010
372;Web commercial et assistant de Direction
373;Attaché de Direction
374;Gestionnaire crédits client
375;Chargé des opérations administratives et comptables
376;Assistant Paoiste
377;Responsable en tant que structure adhoc
378;Stagiaire dans le département vente de produits et services
379;Stagiaire en tant qu'Agent d'accueil 
380;
381;Scrum Master
382;Projet RSS/GAVI
383;Projet PURPIV
384;Chef de laboratoire 
385;Technicien de laboratoire
386;Integrateur CSS
387;Infographiste Print
388;assistance service Finance
389;Assistant de direction Fonctionnement réseau
390;Développeur ERP
391;Professeur en bureautique (débutant/avancé) et électronique
392;Analyste de coût
393;RAF
394;Etudiant
395;Néant
396;secrétaire-récéptionniste
397;développeur stagaire
398;Technicien de maintenance informatique et réseau
399;Chef de projet et développeur 
400;Administrateur base de données 
401;Technicien en maintenance, développeur logiciel et réseaux
402;Technicien réseaux,maintenance informatique,Developpement web
403;Porteur du projet/Gérante/Responsable production
404;Développeur ERP (Stagiaire)
405;Stage de 3 mois
406;chef de projet flux entrants
407;Contrôleur de rédaction web
408;Responsable logistique/ Formateur 
409;Assistant de recherche
410;Action Communautaire
411;Logistique
412;Gestionnaire back-office, opérateur web
413;Missionnaire en plein temps
414;Rédacteur
415;consultante juridique junior
416;Téléconseillère
417;Secrétaire/Réceptionniste
418;Assistant Technicien de maintenance et réseau informatique 
419;Agent de contrôle sur le chantier
420;Contribution au codage des informations de la base de données sur les communautés malgaches gestionnaires de ressources naturelles
421;développeur (stagiaire)
422;DIRECTEUR D'AGENCE
423;RESPONSABLE DES OPÉRATIONS IMPORT ET EXPORT 
424;Assistant enquêteur
425;Stagiaire en tant qu'Assistant dans le service financier
426;Assistant de direction Fonctionnement réseau (Stagiaire)
427;Assistante Comptable (Stagiaire)
428;Professeur de Français, Anglais, Malagasy et Sciences physiques
429;Controleur qualité, conception éléctronique, installation caméra de survéillance et système d'alarme
430;Agent administrateur des ventes et caisses
431; Responsable import-export 
432;agent de liaison
433;Opératrice web, référenceuse
434;Stage en vue de l'obtention du diplome Master II en elctronique
435;Technicien réseaux et développeur
436;Technicien réseaux
437;consultante juridique junior (CDD)
438;Secrétaire Administrative et Financière
439;Stage en communication
440;Assitante de Direction temporaire
441;Secrétaire administrative et commerciale
442;Responsable cantine
443;Cuisinière
444;superviseur commercial
445;Aide assistant
446;chef de mission comptable
447;chef magasin
448;Opérateur online Back office
449;Buisnessplan
450;Bureautique
451; Enseignant
452;Stagiaire  en tant que Chargée de clientèle
453;Agent de comptoir 
454;Opérateur Clichage
455;webmaster
456;Technicien Flexible - Responsable Magasin 
457;RESPONSABLE DE PRODUCTION
458;TRANSITAIRE
459;RESPONSABLE DE TRANSIT
460;stagiaire en tant que technicien des opérations internationale
461;collecte des doneé, Maintenancier, électricien
462;Animateur vente Indirect
463;Ingénieur en Instrumentation et Automatisme (sur terrain)
464;Ingénieur de conception et réalisation d'une Turbine Hélice
465;Stagiaire et Travaux Pratiques
466;Developpeur C#
467;Responsable Commercial et Marketing
468;Enquêteur temporaire
469;Maintenance
470;Aide assistant de Direction
471;HUMAN RESOURCES ASSISTANT
472;HUMAN RESOURCES COORDINATOR
473;Magasinier et Monteur flexible
474;Responsable magasin
475;Technicien Commercial
476;Agent de saisie Logistique chez PSI Madagascar
477;Consultant  Vérificateur  Suivi-évaluation  sur la campagne de lutte contre le   paludisme chez PSI Madagascar (sur Tana et toutes les provinces)
478;Consultante Vérificateur de saisie MID chez PSI Madagascar 
479;Pair éducateur chez  PSI Madagascar  TOP RESEAU : sensibilisation sur la santé reproductive des jeunes (dans les quartiers vulnérables de Tana et périphéries)
480;Stagiaire Déclarant, facturier, agent d’enlèvement, passeur de pièces, secrétaire, 
481;Commerciale grands comptes
482;Electromecanicien
483;gestion de stock et commande magasin
484;Agent de saisie Logistique 
485;Consultant  Vérificateur  Suivi-évaluation  sur la campagne de lutte contre le paludisme (sur Tana et toutes les provinces)
486;Consultante Vérificateur de saisie MID 
487;Pair éducateur : sensibilisation sur la santé reproductive des jeunes (dans les quartiers vulnérables de Tana et périphéries)
488;Responsable Commerciale
489;ACHAT ET DISTRIBUTEUR DE REPAS
490;Chef de Secteur
491;Assistant au responsable des statistiques
492;Entraîneur d'une équipe de Volley Ball de Haut Niveau
493;Magasinier et Assistant Logistique
494;Ressources Humaines
495;Développement des Ressources Humaines
496;cuisinier-patissier
497;cuisinier(chef)
498;Technicien de maintenance (CDD de 6 mois)
499;Chauffeur-Livreur (CDD de 6 mois)
500;Stagiaire électricien
501;General manager
502;Administrateur Général
503;CFO rattaché au DG
504;Financial controller group
505;Directeur adjoint des relations entreprises
506;Analyste financier & conseiller en financement de projets
507;Consultant comptable, fiscal et auditeur
508;Chargé d'affaires entreprises
509;stagiaire en tant que technicien des opérations internationales
510;Stagiaire dans le service front office trésorerie
511;Stagiaire dans le service contentieux
512;Stagiaire dans le service des affaires générales
513;Créateur d'une ferme en zone rurale
514;Propriétaire d'une ferme en zone rurale
515;Gestion de livraison des colis
516;Gestionnaire des stocks
517;Chef d'équipe Magasin
518;Rédaction
519;Responsable Magasin produits vendables 
520;Responsable Administratif et Financier (RAF)
521;Directeur Administratif et Financier (DAF)
522;Directeur de Site (DS)
523;Administrateur de Projet
524;Auditeur Junior
525;Junior
526;Agent administratif
527;CHARGE DE CLIENTELE/ COMMERCIALE
528;Gestionnaire et Agent de liaison Hk Service
529;Consultante  Vérificateur  Suivi-évaluation  sur la campagne de lutte contre le paludisme (sur Tana et toutes les provinces)
530;Hôtesse d'accueil/Animatrice
531;
532;QHSE SUPERVISEUR
533;HSE SUPERVISEUR
534;Stagiaire Assistant de conducteur de travaux
535;Stagiaire Assistant d'Ingénieur
536;Stagiaire Assistant au Chef de service
537;Stagiaire Assistant d'ingénieur et chef de chantier
538;Stagiaire: conception éléctronique, installation caméra de survéillance et système d'alarme
539;Web designer et Installateur de caméra de surveillance
540;Maintenancier et programmeur
541;Collaborateur comptable privé
542;Consultant privé
543;Responsable Comptable
544;Professeur de comptabilité générale et mathématiques financières
545;Conseiller Régisseur
546;Responsable Importation
547;Responsable Achat et transit
548;Assistant au service comptabilité
549;Chef Comptable
550;Développeur web front-end et back-end
551;Inntégrateur web et maintenances des sites en wordpress
552;Développeur full stack (front-back)
553;Intégrateur web et maintenances des sites en wordpress
554;Cuisinier
555;Aide cuisinier/Patissier
556;Cuisinier/Pâtissier/Pizzaiolo
557;Réceptionnsiste
558;RESPONSABLE AGENCE
559;Agent mapping
560;Responsable marketing et commercial
561;Stagiaire assistant Brand Marketing Representative
562;Responsable animation et entretien de sonorisation
563;INFORMATICIEN.
564;Secrétaire médicale
565;annimatrice
566;Assistant
567;QHSE
568;Gestionnaire de stock
569;chef mangasinier et géstionnaire d'entreprise
570;Assistante logistique et achat
571;Responsable de Communication
572;Chargée de clientèle/commerciale
573;Responsable Administratif et Financier
574;Responsable Département Recette 
575;Export de vanille
576;professeur de malgache
577;professeur d'orthographe malgache et française
578;Responsable Exploitation - HSE - Logistique
579;Responsable HSE
580;Collaborateur en Gestion Finance
581;RESPONSABLE RESSOURCES HUMAINES
582;Secrétaire et assistante Ressources Humaines
583;Assistante gestion du personnel
584;Stagiaire auprès du service marketing et opérationnel
585;stagiaire commercial
586;Démarcheur auprès des détaillants 
587;Stagiaire Développeur web
588;Institutrice
589;Agent de facuration, de resevation fret export et agent de comptoir fret export
590;STAGIAIRE EN VENTE ET TELEOERATION
591;STAGE EN TRANSIT
592;coach multimedia
593;responsable du stand
594;assistant commerciale
595;Auditeur Senior
596;DIFFERENTES
597;Manager
598;Assitant Manager
599;Senior Auditor - Senior Consultant
600;moderateur
601;RESPONSABLE STOCK-COMMERCIAL-ADMINISTRATION
602;Inspecteur financier et responsable contentieux
603;Aide assistante commerciale
604;AIde DRH
605;Comptable junior
606;Gérant et Proprietaire
607;Chargée des Ressources Humaines
608;Gestionnaire de paie intérimaire
609;enseignant de math
610;buraux d'etude
611;Consultant Commercial
612;Responsable Administratif et Management de l'équipe commerciale
613;ELECTRICIAN
614;STORMAN
615;Rigger 
616;PAINT, ELECTRICIAN
617;RIGGER, COMMON LABOR
618;service Maintenance et réseau
619;Agent cartographe
620;Superviseur de chantier (Consultation Individuelle)
621;Stagiaire professionnel en qualité d' assistant de direction 
622;Responsable suivie Environnemental
623;Stagiaire professionnel 
624;gestionnaire financier et responsable informatique
625;Chef de departement Formation
626;Responsable informatique et administrateur SAGE
627;DRH
628;Responsable personnel
629;Directeur de Systeme informatique et administration SAGE
630;Administrateur SAGE
631;Directeur Technique EBP CIEL
632;RAF-RRH
633;Agent de production
634;Assistant de direction de production
635;Superviseur de ligne de production
636;Agent de transit
637;responsable de trasit
638;Distributeur de compacte disque
639;Premier responsable de SAHAN'NY ANKIZY MANDROSEZA
640;Premier responsable au Centre d'Eveil Communautaire MANDROSEZA
641;Chef magasinier
642;Premier responsable  
643;ddeveloppeur d'une application
644;RESPONSABLE ADMINISTRATION-RESSOURCES HUMAINES
645;Chargé de fiabilisation des dossiers clients
646;Agent de transit (Service Opération)
647;Merchandiser
648;Conseiller Client (stagiaire)
649;Poste occupé
650;bureau d'étude
651;Aide assistante commerciale en tant que stagiaire
652;AIde DRH en tant que stagiaire
653;Assistante juridique
654;Rédactrice et correctrice Web
655;Aide comptable
656;opératrice de gestion 
657;Adjoint du responsable du stock 
658;Consultant financier
659;Responsable cyber
660;secrétaire administratif
661;Technicien du districk
662;Instrumentation Field Engineer, Spécialiste en E+H Instruments
663;Technico - Commercial
664;Stagiaire Technicien
665;Stage d'Imprégniation
666;Machiniste, chef d'équipe département Chaudronnerie
667;Inspecteur
668;Technical Clerk,Quality Assurance-Quality Control
669;Responsable stock
670;Respnsable HSE
671;Interlocuteur 
672;Rédacteur&Referenceur Web confirmé / community manager
673;cassière et assistante gerante, Rédacteur&Referenceur Web confirmé / community manager
674;AGENT RECCENSEUR
675;Stagiaire en maintenance et réseau
676;Ingénieur d'études et de travaux
677;Ingénieur Technique
678;Operateur online niveau Senior 1
679;Integrateur et developpeur php
680;Manoeuvre-élagueur-monteur
681;Etude,dessinateur et métreur
682;Boardmaker
683;Prof de Math et Francais
684;Assistant Administratif et Financier
685;Responsable administration et ressources humaines
686;ADVISOR 
687;OPERATRICE MEDIA
688;SALES ET CUSTOMER SERVICES
689;Génie Logiciel et Base de données
690;Administration des systèmes et réseaux
691;agent de saisie
692;AAA
693;Responsable
694;PAO
695;Responsable d'édition Multimédia
696;PAO et responsable informatique
697;Agent d'accueil
698;Assistant traiteur d'eau
699;Superviseur forage
700;Superviseur mine service
701;Contremaître exploitation
702;Technicien minier
703;Topographe
704;Chef de mission Topographe
705;magasiner
706;(aucun)
707;Centre d'appel
708;convaincre les gens à utiliser le plan familiale
709;administration 
710;INFIRMIER AMBULANCIER
711;ASSITANT LOGISTIQUE
712;CHEF DE DEPOT 
713;RESP LOGISTIQUE
714;PLANIFICATEUR
715;arpenteur mettreur
716;chauffeur de camion
717;aide garagiste
718;assistante commerciale et administrative
719;gestionnaire BMI
720;Analyste commercial
721;Directeur Adjoint
722;Chauffeur Livreur Camion-Citerne à gaz GPL
723;Conseiller client et web conseiller 
724;Back office
725;gestionnaire de parcking
726;technicien de maintenance informatique
727;administration financière (stagiaire)
728;service administration (stagiaire)
729;DRH (stagiaire)
730; Logisticien
731;RESPONSABLE EXPLOITATION SAGE
732;Responsable chambre froide
733;Macourrier
734;service clientèle
735;Chauffeur Livreur Camion-Citerne 
736;service patron
737;Ouvrière
738;Digital project Manager
739;Administration Avions privés et Service Import Export
740;Stagiaire Imoprt Export
741;Stagiaire Ressources Humaines
742;Stagiaire Import 
743;opérateur Anglophone
744;Responsable informatique consultant
745;Econome
746;Technicien Sage
747;Assistant administrateur 
748;Facturier
749;inspectice 
750;ouvrier
751;Maintenancier
752;agent temporaire
753; agent
754;observatrice du fonctionnement de l'entreprise
755;Assistante stagiaire
756;Commercial back office
757;INGENIEUR
758;Dessinateur Métreur
759;inspectrice
760;croupière
761;Declarant
762;chef de projet/ responsable qualité/ opératrice de saisie
763;responsable communication
764;responsable supports visuels
765;controleur de vente
766;acceuil,guide  croisièriste, gestion de site web
767;interprète
768;Operatrice on line niveau 3 Confirmée
769;Traductrice
770;Enseignante de la langue Allemande
771;Service RH
772;Encadrement 
773;responsable controle qualite
774;prestataire de service
775;Agent de crédit
776;CHARGE CLIENTEL
777;Responsables Caisse
778;Assisstante Ressources humaines
779;Enquetrices
780;Agent de saisie Online
781;controleur HSE
782;Encadreur
783;CONDUCTEUR DE TRAVAUX
784;stagiaire en service suivi_évaluation
785;*Opérateur de saisie,responsable en finition,planning coordinateur
786;chargé de communication
787; Agent de saisie online
788;Opérateur de saisie et polyvalent
789;Professeur d'anglais
790;Auditeur junior et comptable confirmé
791;Assistant à la DMC
792;Ingénieur en BTP
793;Consultat
794;Secreétaire Administrative 
795;HR Manager Rewards
796;Assistante
797;- préparer les voyages : faire les reservation 
798; Aide Assistant de direction (stagiaire)
799;INFORMATICIEN (Stagiaire) 
800;Opérateur Back Office
801;traducteur
802;etudiante
803;Responsable Technique
804; Assistante
805;Responsable élevage, technicien agricole
806;Aide magasinier
807;Gestionnaire rétention client
808;Contrôleur de gestion
809;Assisstante Ressources humaines (stagiaire)
810;(Stagiaire)
811;Gestionnaire(stagiaire)
812;transcripteur
813;Vendeur Technicien
814;technicien en système d'information
815;professeur  vacataire
816;Consultant en référencement
817;Rédacteur et référenceur
818;observateur
819;contrôleur technique
820;RESPONSABLE DES RESSOURCES HUMAINES
821;HUMAN RESOURCES SPECIALIST
822;Electricien
823;Téléopératrice / assistante virtuelle
824;Néeant
825;RSM: Régional Sales Manager
826;Représentant Commercial
827;Responsable Commericial
828;Agent de Guichet Foncier
829;bibliothécaire,enseignant (informatique)
830;informaticien,aide comptable,secrétaire
831;Animateur,gestionnaire,bibliothécaire
832;téléprospectrice
833;Agent Comptable chargé de la trésorerie
834;Agent comptable chargé de la trésorerie, Contrôleur interne
835;COORDINATEUR DE MAINTENANCE
836;SUPERVISEUR DE SITE
837;Auditeur (stagiaire)
838;Informatique et Membre de bureau d'étude
839;Team Lead
840;Java développeur senior
841;RESPONSABLE MAGASIN ACCESSOIRES
842;PURCHASER
843;Ingénieur DBA et responsable outils métiers
844;Développeur sous Delphi et administrateur de base de donnée Oracle 10g assistant au sein de la société MATERAUTO Madagascar.
845;sécurité civil
846;Stagiaire LOGISTIQUE
847;Developpeur python,awk,bash
848;Développeur (free-lance)(python/django)
849;Stagiaire en Administration système et réseaux
850;Stagiaire en service personnel et service du budget
851;Stagiaire au sein de la DRH
852;opérateur 
853;Superviseur d'équipe
854;Contrôleur de Gestion et Auditeur
855;"Technicien Informatique ; "
856;Maintenance informatique et comerciale
857;Gestionnaire d'un site touristique
858;Vérificateur Subgrants
859;Consultante
860;Developpeur pythin, awk, bash
861;Data Manager
862;veille media
863;Freelanceur
864;Travail libéral
865;Maintenance en Informatique
866;Directeur Consultant
867;RESPONSABLE ADMINISTRATIVE 
868;-	Plombier et électricien 
869;Superviseur maintenance
870;Responsable Maintenance
871;responsable administratif
872;Opérateur de saisie  (comptabilité)
873;secrétaire-opérateur de tourisme
874;correctrice
875;opérateur spécialisé
876;ingenieur intégrateur internet
877;Modérateur web
878;Répondre aux appels téléphonique en français, conseiller les clients. 
879;professeur de philosophie,de mathématique
880;guide accompagnateur et organisateur touristique
881;responsable énergie et maintenance
882;professeur
883;informaticien,électronicien
884;responsable ressources humaine
885;assistante paie et ressource humaine
886;RESPONSABLE DE MAGASIN
887;plombier et éléctricien
888;plombier
889;responsable recrutement et diagnostic poids lourds
890;responsable magasin pièce détachées
891;chef maintenance
892;Consultant individuel
893;DAF
894;directeur régional successif
895;directeur général adjoint
896;directeur successif
897;Stagiaire dans le département commercial 
898;Résponsable Comptable et Administratif
899;Responsable Financière et comptable
900;Responsable Administrative & Financière
901;Classe de second
902;Opérateur à la Control Room 
903; Chargé clientelle
904;Profession libéral
905;Infographe PAOiste
906;Résponsable de stock
907;Transporteur
908;sans
909;Stagiaire Web Master / Developper
910;Web Master / Developper / Informaticien
911;Responsable suivi évaluation de projet
912;clerk store
913;MAGASINIERE
914;Gestionnaire  stock - Materiel
915;REPONSABLE BOUTIQUE
916;TRESORIERE-AGENT BACK OFFICE
917;Stagaire au niveau de l'assurances Retraite
918;Educatrice spécialisée
919;stagiaire comptable
920;Service client
921;Assistante des ressources humaines
922;consultant au service topographique et des domaines antananarivo
923;Responsable Département Web
924;Auditeur en Organisation et Informatique
925;econome adjointe
926;adminitratrice et comptable
927;community manager / redaction
928;administratrice et comptable
929;Stagiaire entant qu'éducatrice spécialisé
930;Patissier
931;Stagiaire en Marketing et Commercial
932;Assistante administrative (stagiaire)
933;Assistante commerciale (stagiaire)
934;Prof de Français
935;Gestionnaire de stock (Stagiaire)
936;Commercial et  Conseiller clientèle (stagiaire)
937;coach d'animation
938;Technicien de maintenance domaine service generaux
939;Stagiaire de Maîtrise 
940;Stage d’ouvrier
941;Stagiaire en Administration Réseau et systeme maintenance
942;Responsable de la collecte et  des conditonnements
943;Assistant en Ressources Humaines
944;Assistante comptable débutant
945;assistante administratrive et comptable
946;Professeur de Français,Anglais
947; aide responsable 
948;Assistant Administratif Logistique/Département parc automobile
949;Assistant Administratif Logistique(Service Gestion de Matériel)
950;ACHETEUR
951;Responsable de la vie scolaire
952;Livreur
